CustomerID,F,M,Label
12347.0,1.0738824243582978,0.21421560671942885,2
12348.0,-0.37057126774710425,-0.2148812217211439,2
12349.0,-0.026516907469387934,0.08101702801969334,2
12350.0,-0.33034779347664056,0.008033140348406818,2
12352.0,-0.10337247437902394,-0.06093944179633158,2
12353.0,-0.4610740848556476,-0.24026255997658766,2
12354.0,-0.09834454009521598,0.03842453406818638,2
12355.0,-0.4136678473226011,0.4008921150848429,2
12356.0,0.011551737822300932,1.2870434973067169,1
12357.0,0.9101154219714098,1.5172116885604103,1
12358.0,-0.2987436351212762,2.54793262420622,1
12359.0,0.6091576412691903,0.0228194521023949,2
12360.0,0.3419588479011099,-0.15346987451422436,2
12361.0,-0.4064850840600183,0.07645239999351658,2
12362.0,1.0947124378197879,-0.004322864461235299,2
12363.0,-0.1780732123098851,0.3788213861670657,2
12364.0,0.47483996825889185,-0.270393295594085,2
12365.0,-0.3475864253068393,-0.19080205647184884,2
12367.0,-0.39068300488233615,-0.19281049280336657,2
12370.0,0.5394848376221371,-0.012535632471589191,2
12371.0,-0.058839342151010554,0.3801014884442969,2
12372.0,0.09487179166826147,0.40590081928006094,2
12373.0,-0.33034779347664056,0.44299627486644894,2
12374.0,-0.23050738412673957,0.0334806907906041,2
12375.0,-0.34471332000180616,0.45606893737928633,2
12377.0,0.20117668795448698,0.10374947751902361,2
12378.0,1.0236030815202182,-0.04643441871576594,2
12379.0,-0.21686013392783227,0.10760195307693113,2
12380.0,0.2184153197846857,0.10836529458806536,2
12381.0,0.09487179166826147,-0.03920968484935989,2
12383.0,0.32974815035471916,-0.1253278933611089,2
12384.0,-0.38709162325104474,-0.10055484592705734,2
12386.0,-0.40361197875498517,0.8300101444719131,1
12388.0,0.3663802429938915,0.5616367186449496,2
12390.0,-0.22404289719041506,-0.15298508862284405,2
12391.0,-0.26211154248210394,-0.9099442585029524,2
12393.0,0.08050626514309586,0.304201302683152,2
12394.0,-0.29443397716372655,0.58748436327828,2
12395.0,0.4101950988956466,-0.17694308597239738,2
12397.0,0.4058854409380969,-0.14045059248921857,2
12398.0,0.526555863749488,-0.07862600026660868,2
12399.0,0.05249348841902292,-0.11333238920051951,2
12401.0,-0.4661020191394556,-0.12273592848942359,2
12402.0,-0.40504853140750174,0.08483927698227187,2
12403.0,-0.4323430318053164,3.7710924208294383,1
12405.0,-0.10265419805276567,0.6121041928434247,1
12406.0,0.7197721955129655,0.8270646480497722,2
12407.0,0.13940492389627485,-0.03255167379433206,2
12408.0,0.29239778138928857,0.1832867229169271,2
12409.0,0.219133596110944,4.303262839709834,1
12410.0,-0.32388330654031605,0.19075118737645583,2
12412.0,0.05177521209276464,0.10810813118415702,2
12413.0,-0.2728856873759781,0.012447286131962264,2
12414.0,-0.32675641184534915,0.5785275279053844,2
12415.0,1.3259974148749543,2.64761280945636,1
12417.0,0.4834592841739912,-0.147757727451207,2
12418.0,-0.2147053049490574,0.10313039357287987,2
12420.0,-0.33465745143419023,0.12571025407819245,2
12421.0,-0.16298940945846122,-0.1787701137149036,2
12422.0,-0.20967737066524944,-0.05547687337796456,2
12423.0,0.4762765209114084,-0.2914979016554492,2
12424.0,-0.19243873883505072,1.5195779093028707,1
12425.0,-0.21398702862279914,-0.006657688587488515,2
12426.0,-0.28940604287991856,-0.04261918251789191,2
12427.0,-0.3001801877737928,0.35753539427747605,2
12428.0,1.8086791061205187,0.1881131855386035,0
12429.0,0.4022940593068055,0.928565190528006,2
12430.0,-0.39068300488233615,0.030103869266184285,2
12431.0,0.8971864480987608,0.15786742413668223,2
12432.0,0.29598916302058,0.9698655871564148,2
12433.0,3.389605300214994,0.6150447271879006,0
12434.0,-0.1895656335300176,-0.14784926503658022,2
12435.0,-0.2613932661558456,9.44106267980643,1
12436.0,-0.3210102012352829,0.6834415866902283,1
12437.0,1.1557659255517416,0.11216453713085842,2
12438.0,0.3247202160709112,0.5161707560367301,2
12441.0,-0.3849367942722699,-0.1803405309648223,2
12442.0,-0.3411219383705148,-0.3431322210324463,2
12444.0,0.29024295241051373,0.17431130947670634,2
12445.0,-0.42803337384776674,0.4980033223230632,2
12446.0,-0.2297891078004813,-0.12722511475129963,2
12447.0,-0.33824883306548165,-0.07475968150440529,2
12448.0,-0.29946191144753453,-0.21559852041097172,2
12449.0,0.6192135098368062,0.06594721282710936,2
12450.0,-0.40792163671253484,0.03716650251987295,2
12451.0,3.0196929921919797,0.28292868187263415,0
12452.0,-0.3396853857179982,-0.10493746209787323,2
12453.0,-0.13138525110309687,-0.12148097657770336,2
12454.0,-0.40504853140750174,6.116107368343278,1
12455.0,0.1523338977689239,0.1648888511701408,2
12456.0,0.5502589825160112,0.07117865739947937,2
12457.0,-0.02364380216435481,0.6759392045735738,1
12458.0,-0.16227113313220295,0.25071026368319027,2
12461.0,-0.26857602941842845,0.010525834437944106,2
12462.0,-0.175200107004852,-0.21638390964746065,2
12463.0,0.07763315983806274,-0.20368903892520782,2
12464.0,-0.43808924241538266,0.0688279663673752,2
12465.0,-0.16586251476349434,-0.25328942276573174,2
12468.0,-0.2147053049490574,-0.04300866596938221,2
12471.0,3.4183363532653255,0.5116478860435403,0
12472.0,2.363188429991911,-0.07011580418503503,0
12473.0,0.8907219611624362,-0.18746728863361012,2
12474.0,2.754649027802674,-0.12580786599111907,0
12475.0,-0.21255047597028257,0.06409279179956125,2
12476.0,1.0013365154062115,0.30999768321539156,2
12477.0,1.637729340471048,1.1596724153440248,0
12478.0,-0.3037715694050842,-0.17737990032856624,2
12479.0,-0.19890322577137526,-0.19802375118566906,2
12480.0,0.4913603237628323,-0.09422477303744824,2
12481.0,1.343236046705153,0.16417155248031298,2
12483.0,0.2112325565221029,0.55885741519451,2
12484.0,0.9833796072497544,-0.49696211477412083,2
12488.0,-0.10049936907399082,0.15874226388926027,2
12489.0,-0.4028937024287269,0.03770823859330928,2
12490.0,1.5493813523412794,0.08032245432940327,2
12491.0,-0.3396853857179982,-0.20053524792458866,2
12492.0,-0.33465745143419023,-0.3744893763448702,2
12493.0,-0.32531985919283263,0.053998337362956936,2
12494.0,0.02088933006365858,-0.24077188449007494,2
12497.0,-0.45389132159306483,0.14045751385507066,2
12498.0,-0.3590788465269718,-0.10768053840622535,2
12500.0,-0.28365983226985236,0.14066299995189158,2
12501.0,0.7197721955129655,-0.31470665902627365,2
12502.0,0.011551737822300932,-0.0705757482609269,2
12504.0,-0.41941405793266734,3.1597332298070064,1
12506.0,-0.4546095979193231,-0.998679977375079,2
12507.0,-0.3425584910230313,0.9347278707835818,1
12508.0,-0.27647706900726954,-0.8228519067156107,2
12509.0,-0.4323430318053164,0.5388341708209513,2
12510.0,-0.2563653318720377,0.22840936859241345,2
12512.0,-0.4021754261024686,-0.9279508751046613,2
12513.0,-0.14359594864948766,-0.16684728987645409,2
12514.0,-0.16801734374226918,-0.019344159478731634,2
12515.0,-0.3835002416197533,-0.06369672863436936,2
12516.0,-0.29443397716372655,0.8029868409991799,1
12517.0,0.4985430870254151,-0.658506885828271,2
12518.0,0.4640658233650176,-0.1910052203611177,2
12519.0,-0.3475864253068393,-0.06463473461337498,2
12520.0,0.5351751796645874,-0.20530444456464753,2
12521.0,-0.252055673914488,-0.2341379327019046,2
12522.0,-0.40504853140750174,-0.08672385580525042,2
12523.0,0.09846317329955287,-0.11083676136427015,2
12524.0,0.6005383253540909,0.14953710580094842,2
12526.0,-0.025798631143129653,-0.0845034067141284,2
12527.0,-0.3037715694050842,0.07778962651029976,2
12528.0,0.035254856588824185,0.010204510590464757,2
12530.0,-0.017179315228030286,0.23684354000027844,2
12531.0,-0.4395257950678992,-0.8160189064135298,2
12532.0,-0.36267022815826316,0.1750202753403103,2
12534.0,-0.014306209922997165,-0.20906292094264708,2
12535.0,-0.3195736485827664,0.1238010106249357,2
12536.0,1.4516957719701533,-0.16092782625189592,2
12538.0,-0.33681228041296507,-0.13713707910827336,2
12539.0,0.9481840672630987,-0.038583455912339644,2
12540.0,3.6000602638086705,0.2023120906821737,0
12541.0,0.012270014148559213,-0.08441562540593278,2
12544.0,-0.374880925704654,-0.04530445453622155,2
12545.0,-0.10337247437902394,-0.06282861329693674,2
12546.0,-0.0904435005063749,-0.2058016633940459,2
12547.0,-0.3763174783571705,0.464897228946397,2
12548.0,-0.4366526897628661,-0.09790635845692436,2
12550.0,-0.06674038173985164,-0.22927133697553467,2
12551.0,-0.3993023207974355,-0.09790635845692412,2
12552.0,-0.41510439997511767,0.06966565085130012,2
12553.0,0.7793891305924028,-0.05022597339834665,2
12556.0,-0.2190149629066071,-0.8916407805114968,2
12557.0,-0.3332208987816737,1.480592173742509,1
12558.0,-0.33034779347664056,0.41469635280796174,2
12559.0,-0.2707308583972033,0.5328866901862661,2
12560.0,0.28234191282167265,0.009252493490596862,2
12561.0,-0.3439950436755479,-0.2218472955358174,2
12562.0,0.6472262865608791,0.042369498872489725,2
12564.0,-0.3799088599884619,0.08472892333768307,2
12565.0,-0.4136678473226011,-0.13675084135221238,2
12566.0,-0.32029192490902464,-0.15471641469128294,2
12567.0,2.4659019446468453,-0.007641321554160692,0
12569.0,0.7061249453140581,0.10237667818033769,2
12571.0,-0.09547143479018286,-0.19837361476881807,2
12572.0,-0.15867975150091154,-0.26690683438677115,2
12573.0,-0.41151301834382625,-0.8409787550542245,2
12574.0,-0.4301882028265416,-0.01440543405133319,2
12576.0,0.18609288510306307,-0.23279573988006755,2
12577.0,-0.13641318538690483,-0.9383901580305983,2
12578.0,0.3742812825827326,0.19219932815794727,2
12579.0,-0.27001258207094503,-0.29114407887395594,2
12580.0,-0.30161674042630937,-0.11719425633724263,2
12581.0,-0.35692401754819697,-0.34564180181708304,2
12582.0,-0.32747468817160746,-0.055530558934791655,2
12583.0,1.9142657260804858,0.5829436570398491,0
12584.0,-0.19962150209763352,0.2741390807811019,2
12585.0,0.2916795050630303,0.09239778505450298,2
12586.0,-0.41510439997511767,0.02485103578375345,2
12587.0,-0.4352161371103495,1.0850847115359394,1
12588.0,-0.4388075187416409,-0.14370312096131202,2
12589.0,-0.2599567135033291,-0.14110410236633933,2
12590.0,-0.24559118697816348,4.537211563023325,1
12591.0,-0.3116726089939253,-0.234361038983356,2
12592.0,-0.2642663714608788,0.4516547915957309,2
12593.0,-0.3246015828665743,0.054712732009505716,2
12594.0,0.5753986539350511,0.6075783606417948,2
12596.0,-0.2743222400284947,-0.14996174909013893,2
12597.0,0.7707698146773034,-0.18621351365690264,2
12598.0,0.7434753142794888,0.169796745850896,2
12599.0,0.14084147654879142,-0.22610814344988497,2
12600.0,0.004368974559718127,1.4060270649679878,1
12601.0,-0.29946191144753453,0.13537121405447397,2
12602.0,-0.35620574122193865,-0.4324584802523958,2
12604.0,-0.32747468817160746,-0.1677381447527716,2
12607.0,0.4101950988956466,-0.17566595058003728,2
12609.0,-0.08110590826501725,-0.09380120287821771,2
12610.0,0.2629484520126991,-0.061083353687514386,2
12611.0,-0.008559999312930921,-0.13256791272874777,2
12612.0,-0.2843781085961106,1.2470838617924251,1
12613.0,0.6939142477676674,0.13990799774732204,2
12614.0,-0.42013233425892565,-0.1748293401262361,2
12615.0,0.2722860442540567,0.04359753725453169,2
12616.0,-0.2757587926810113,0.11799266477804728,2
12617.0,-0.3217284775615412,-0.6447850660718801,2
12618.0,-0.4028937024287269,-0.30111155960289987,2
12619.0,0.12216629206607613,-0.05809959178082106,2
12620.0,0.1997401353019704,-0.27336067598135577,2
12621.0,3.3493818259445307,0.19307159107949307,0
12622.0,-0.42444199221647533,-0.1852236797378807,2
12623.0,-0.33537572776044855,-0.1621711279528051,2
12624.0,-0.2197332392328654,-0.1577243397466486,2
12625.0,0.6184952335105479,0.4511747532417693,2
12626.0,1.8553670673273068,0.09963234532418375,0
12627.0,1.2347763214401526,0.011901163909438657,2
12628.0,-0.18022804128865996,0.011003741159502353,2
12630.0,-0.08900694785385833,-0.12063132683904983,2
12631.0,-0.30448984573134247,-0.1497725714137009,2
12633.0,0.14012320022253313,-0.027963506557490348,2
12635.0,0.25361085977134146,-0.20709307195303026,2
12637.0,1.6571228012800214,-0.22365611636345367,2
12638.0,-0.059557618477268835,-0.3186891527599423,2
12639.0,-0.33034779347664056,-0.021239615900434695,2
12640.0,-0.26498464778713704,-0.018554731087875455,2
12641.0,-0.42013233425892565,-0.13689797954499736,2
12642.0,-0.11558317192541472,0.04099388990049219,2
12643.0,-0.4352161371103495,0.4070719191818206,2
12644.0,-0.23840842371558066,-0.18362906957357117,2
12645.0,0.30173537363064623,0.35500419087405555,2
12646.0,-0.07320486867617616,0.46350140446889454,2
12647.0,0.16526287164157294,0.19002101409475922,2
12648.0,-0.3605153991794883,-0.3205883970641826,2
12649.0,-0.19890322577137526,0.1447103735426887,2
12650.0,-0.29156087185869345,-0.36540359294038505,2
12651.0,-0.41510439997511767,-0.3715833970373628,2
12652.0,-0.11486489559915643,-0.11045788603277316,2
12653.0,-0.017897591554288567,0.9490002754837443,1
12654.0,-0.28653293757488546,-0.1770919955522371,2
12656.0,0.3211288344396198,0.3194598662609843,2
12657.0,-0.21398702862279914,0.33013595473079227,2
12658.0,-0.2441546343256469,-0.004235588373533995,2
12659.0,-0.4481451109829986,-0.20384585726225518,2
12660.0,-0.3806271363147202,0.04279453839390622,2
12662.0,0.9496206199156152,-0.14802928895448098,2
12664.0,-0.2642663714608788,3.471876395929857,1
12665.0,-0.44527200567796543,0.2795031060370678,2
12667.0,-0.19028390985627588,-0.25820192432506867,2
12668.0,0.5876093514814419,0.10282393851932564,2
12669.0,0.3211288344396198,-0.24727286057407982,2
12670.0,0.34555022953240133,0.7491763917514126,2
12672.0,-0.41510439997511767,0.28546220284486745,2
12673.0,-0.22045151555912365,-0.28246071704645526,2
12674.0,0.22128842508971883,0.04937494133767898,2
12676.0,-0.028671736448162774,0.5868496223902318,1
12678.0,0.1451511345063411,1.1693673075907016,1
12679.0,-0.23912670004183895,-0.08065723493349211,2
12680.0,-0.15867975150091154,-0.15227079009120245,2
12681.0,4.334856945570891,0.04274226561489039,0
12682.0,2.8171390681871444,0.07420885428700191,0
12683.0,2.487450234434594,0.04141212101233087,0
12684.0,0.6156221282055148,0.04631386005938208,2
12685.0,0.6077210886166737,-0.08514261732129876,2
12686.0,-0.3949926628398858,-0.4252152683075616,2
12688.0,1.0702910427270063,0.31752260030660157,2
12689.0,-0.032981394405712454,-0.1867811709490101,2
12690.0,-0.40145714977621033,0.1399991217929325,2
12691.0,-0.2613932661558456,0.7491003074722373,1
12693.0,-0.29802535879501796,0.09834255022014853,2
12694.0,-0.12061110620922268,0.027298750816634486,2
12695.0,-0.3131091616464418,0.21721460442467413,2
12697.0,-0.16155285680594467,0.09520058944988782,2
12700.0,1.4991020095031997,-0.13673862830063738,2
12701.0,0.011551737822300932,-0.2754496077940727,2
12702.0,-0.43377958445783293,-0.00039386523838074464,2
12703.0,-0.3540509122431638,-0.3311387862955359,2
12704.0,0.010833461496042652,-0.003083046498067919,2
12705.0,2.2719673365571094,0.04654414075659873,0
12707.0,-0.29299742451120997,-0.13929965456271678,2
12708.0,0.44179925725101094,-0.11427882645411158,2
12709.0,1.6341379588397564,1.2417931927747066,0
12710.0,0.13222216063369205,-0.3060885089738586,2
12712.0,0.25648396507637455,0.9813105301892986,2
12713.0,-0.11271006662038159,0.11921443727171004,2
12714.0,1.6039703531369087,-0.1330655635921914,2
12715.0,-0.33465745143419023,-0.2925004904730323,2
12716.0,0.03238175128379107,-0.2636475004799237,2
12717.0,-0.11127351396786503,-0.20304367115351302,2
12718.0,-0.3281929644978657,-0.5000480221205431,2
12719.0,-0.20895909433899118,-0.23496558503632112,2
12720.0,2.3021349422599573,-0.24802578701060232,0
12721.0,0.8447522762819063,-0.204236693086841,2
12722.0,-0.07033176337114304,-0.005236885413406716,2
12723.0,-0.1644259621109778,-0.5874996402916,2
12724.0,-0.15580664619587842,0.03750431979922661,2
12725.0,-0.35476918856942213,-0.13993670309164782,2
12726.0,0.7959094860963432,0.014190191116603393,2
12727.0,0.8117115652740253,0.4873669966430079,2
12728.0,-0.21326875229654085,-0.11431624366038509,2
12729.0,-0.3080812273626339,-0.12436244525097269,2
12731.0,2.18002796679605,1.6691221327046737,0
12732.0,-0.39211955753485267,0.10349907506730197,2
12733.0,-0.3770357546834288,-0.24089315223138152,2
12734.0,-0.40792163671253484,0.6171852584790605,1
12735.0,-0.23050738412673957,-0.2788026190247342,2
12736.0,-0.4366526897628661,1.8884592441430335,1
12738.0,-0.3662616097895546,-0.2730008078712907,2
12739.0,-0.14431422497574592,-0.0998325311624755,2
12740.0,-0.25421050289326286,-0.20792045337015252,2
12743.0,-0.24918256860945487,-0.9619330197883836,2
12744.0,1.1931162945171723,1.1734992538433657,2
12747.0,0.3843371511503485,1.616996802566504,1
12748.0,11.388330469427206,-0.8447643681638514,0
12749.0,0.4425175335772692,0.01601778156753645,2
12750.0,-0.37416264937839566,-0.018546323191144985,2
12752.0,-0.08469728989630865,3.2422225791371995,1
12753.0,0.5739621012825346,3.84405491920083,1
12754.0,-0.4359344134366078,-1.1270058928977922,2
12755.0,-0.469693400770747,-0.9586647862502391,2
12756.0,-0.41941405793266734,-0.08731240857639123,2
12757.0,1.2096366500211126,-0.4812805468567403,2
12758.0,0.667338023696111,0.6946304197060101,2
12759.0,0.16669942429408952,-0.20689770632985133,2
12762.0,0.04315589617766527,0.12243911549268864,2
12763.0,-0.33034779347664056,0.11430370008750458,2
12764.0,-0.22835255514796474,0.7343629338468491,1
12766.0,1.9537709240246912,0.16230974993807662,0
12769.0,-0.2269160024954482,0.8581121831815071,1
12772.0,-0.08326073724379209,-0.3001126192201431,2
12775.0,0.14946079246389077,0.2003272700878203,2
12778.0,-0.03226311807945418,-0.19547595775728271,2
12779.0,0.6644649183910779,0.4335247829022802,2
12781.0,-0.16227113313220295,1.0208809611141256,1
12782.0,0.22487980672101024,0.07690085842152691,2
12783.0,-0.07033176337114304,-0.11222250694413112,2
12784.0,-0.2728856873759781,-0.6517958236806766,2
12785.0,-0.37919058366220365,0.10845495692429374,2
12787.0,-0.2858146612486272,0.4203403220959198,2
12790.0,-0.3590788465269718,-0.371635328164228,2
12792.0,-0.31741881960399154,-0.26145045973765413,2
12793.0,-0.2901243192061769,0.03666202871603799,2
12794.0,-0.04734692093087807,0.054547201542622534,2
12795.0,-0.4316247554790581,0.17574860939459666,2
12797.0,-0.3885281759035613,0.030485090947491234,2
12802.0,-0.24702773963068003,-0.11341104552166269,2
12808.0,-0.3375305567392234,-0.07524141760674513,2
12809.0,-0.3181370959302498,-0.12706981707691448,2
12811.0,-0.30879950368889214,-0.1699121115511726,2
12812.0,-0.35333263591690556,-0.1966066581772242,2
12815.0,-0.2082408180127329,0.019434555921053948,2
12816.0,-0.38278196529349506,-0.16332399896921604,2
12817.0,-0.43377958445783293,1.5715235768837512,1
12818.0,-0.4021754261024686,1.3209262148287604,1
12820.0,0.012988290474817492,-0.15587626954889308,2
12821.0,-0.4208506105851839,-0.1870721032847445,2
12822.0,-0.14072284334445453,-0.015094930466361392,2
12823.0,-0.42803337384776674,13.985425763976776,1
12824.0,-0.30448984573134247,-0.15850375177357354,2
12826.0,0.2543291360975997,-0.13557373580993073,2
12827.0,-0.3296295171503823,-0.07102421063507121,2
12828.0,-0.11989282988296439,-0.030762296482619387,2
12829.0,-0.46394719016068076,-0.2121223806064218,2
12831.0,-0.37559920203091224,0.3585439039738579,2
12832.0,-0.3310660698028989,-0.2709653962044292,2
12833.0,-0.36410678081077974,-0.02566537785710464,2
12834.0,-0.39211955753485267,-0.06119537935702134,2
12836.0,0.25648396507637455,-0.3443463751268584,2
12837.0,-0.45604615057183967,-0.6034364043186133,2
12838.0,-0.21757841025409053,-0.8497513502432755,2
12839.0,2.1311851766104866,-0.054236608357063294,0
12840.0,0.6141855755529982,0.3874758463294259,2
12841.0,1.346109152010186,-0.604913121409944,2
12842.0,-0.15365181721710358,0.4290284891569199,2
12843.0,0.04818383046147324,-0.13236428397980413,2
12844.0,-0.3813454126409785,-0.7952225498722068,2
12845.0,-0.42803337384776674,-0.8402723030901468,2
12847.0,0.035254856588824185,-0.5900999620114454,2
12849.0,-0.1263573168192889,0.09755817611209801,2
12851.0,-0.3964292154924024,-1.055908417861966,2
12852.0,-0.3669798861158129,-0.04427448718672511,2
12853.0,-0.07320486867617616,0.25479010675589453,2
12854.0,-0.08254246091753381,-0.5088591666174626,2
12855.0,-0.4495816636355151,-0.36937632414558497,2
12856.0,0.2586387940551494,-0.7716362562061015,2
12857.0,-0.23553531841054756,0.28762198131753586,2
12863.0,-0.4366526897628661,1.1998525019083814,1
12864.0,-0.4625106375081642,-0.5349067910289149,2
12865.0,0.15089734511640734,-0.16538259604827424,2
12866.0,-0.35979712285323007,-0.07647768710766394,2
12867.0,2.3761174038645603,-0.735070746051516,0
12868.0,0.19183909571312932,-0.2223661698839324,2
12871.0,-0.3734443730521374,0.22944669285154887,2
12872.0,-0.24559118697816348,-0.6378825062367158,2
12873.0,-0.4653837428131973,3.2921576033136706,1
12876.0,0.16238976633653984,0.043157128940412605,2
12877.0,0.33764918994356025,-0.5583003020440821,2
12878.0,-0.07823280295998412,-0.005786892673937382,2
12879.0,-0.3949926628398858,1.2247924255854696,1
12881.0,-0.45676442689809793,-0.07362855664736905,2
12882.0,-0.3231650302140578,5.299711105674694,1
12883.0,-0.33537572776044855,-0.0867422480793484,2
12884.0,-0.441680624046674,0.3241963320955669,2
12885.0,-0.00784172298667264,-0.1300606516490111,2
12886.0,0.007242079864751249,-0.1001487445149704,2
12888.0,-0.42803337384776674,2.937260282315812,1
12890.0,-0.2872512139011437,-0.8945311592835943,2
12893.0,-0.4064850840600183,-0.833182012967715,2
12895.0,-0.3224467538877995,-0.10105143732770736,2
12897.0,-0.4495816636355151,2.1168912884420292,1
12901.0,0.23134429365733475,0.3686909215938058,2
12902.0,-0.4251602685427336,-0.3430569799111356,2
12904.0,-0.2965888061425014,-0.8458833614803971,2
12906.0,0.10492766023587739,0.8337413722603839,1
12909.0,0.08768902840567866,-0.17635297613572243,2
12910.0,0.5430762192534285,1.447523915901131,1
12912.0,-0.2197332392328654,2.5159170844937266,1
12913.0,-0.10265419805276567,1.2414859223669161,1
12915.0,-0.41151301834382625,-0.023417648359425704,2
12916.0,0.09918144962581114,0.3577400347524993,2
12919.0,-0.04088243399455354,0.45608273158485996,2
12920.0,-0.3806271363147202,-0.8689340307621237,2
12921.0,5.782183742981326,0.2397901256272231,0
12922.0,-0.20536771270769977,-0.2516605149819828,2
12923.0,-0.423723715890217,-0.8352648885677332,2
12924.0,-0.31598226695147497,0.4505088114403845,2
12925.0,-0.11845627723044783,-0.18141253779797156,2
12928.0,0.2672581099702488,0.24684394492098685,2
12929.0,-0.44599028200422375,-0.23971079175364338,2
12930.0,-0.29084259553243513,-0.09832018462413254,2
12931.0,-0.44096234772041576,-0.14734479123274527,2
12933.0,-0.2850963849223689,-0.8790200479466521,2
12935.0,0.7154625375554158,-0.13680738619489416,2
12936.0,-0.1270755931455472,-0.2039562109068442,2
12937.0,0.1997401353019704,-0.4076896132262419,2
12938.0,-0.40504853140750174,-0.38079792636053483,2
12939.0,-0.45389132159306483,4.176752418338185,1
12940.0,-0.22907083147422302,-0.6944625817663852,2
12942.0,-0.3375305567392234,-0.6446908684199232,2
12944.0,-0.2692943057446867,0.06446063728152401,2
12945.0,-0.38709162325104474,-0.05468451432627684,2
12947.0,0.25504741242385803,-0.2254024385177434,2
12948.0,0.23062601733107646,-0.032259984935847995,2
12949.0,1.1888066365596226,0.05851019566153512,2
